year,category,word,similarity_with_he,similarity_with_she,gender_bias
1950,positive_agency,authority,0.503471,0.39908865,0.104382366
1950,positive_agency,control,0.3695807,0.3042215,0.065359175
1950,positive_agency,leadership,0.44103968,0.40124342,0.039796263
1950,positive_agency,mastery,0.5898786,0.5690572,0.020821393
1950,positive_agency,dominion,0.6119145,0.5285569,0.08335763
1950,positive_agency,sovereignty,0.5165285,0.50153285,0.014995635
1950,positive_agency,creator,0.60538214,0.5767057,0.02867645
1950,positive_agency,command,0.5467945,0.3887421,0.15805238
1950,positive_agency,dominance,0.64720124,0.6560415,-0.008840263
1950,positive_agency,lead,0.480131,0.35432008,0.12581092
1950,positive_agency,dominate,0.671659,0.6462222,0.025436819
1950,positive_agency,create,0.40098166,0.41696677,-0.015985101
1950,positive_agency,initiate,0.7015871,0.66456264,0.03702444
1950,positive_agency,direct,0.5010406,0.42213055,0.07891002
1950,positive_agency,rule,0.42762387,0.41436568,0.013258189
1950,positive_agency,guide,0.57414675,0.46835005,0.105796695
1950,positive_agency,shape,0.42479277,0.44582826,-0.021035492
1950,positive_agency,inspire,0.60307056,0.6331093,-0.030038714
1950,positive_agency,enforce,0.6900738,0.59642595,0.09364784
1950,positive_agency,independent,0.4545458,0.4828426,-0.028296798
1950,positive_agency,powerful,0.45006445,0.3237928,0.12627167
1950,positive_agency,dominant,0.5740573,0.5554602,0.018597066
1950,positive_agency,influential,0.6060686,0.57910115,0.026967466
1950,positive_agency,authoritative,0.6348703,0.6694943,-0.03462398
1950,positive_agency,sovereign,0.57445097,0.48314014,0.09131083
1950,positive_agency,commanding,0.5674204,0.38931346,0.17810696
1950,positive_agency,masterful,0.72685194,0.7206547,0.006197214
1950,negative_agency,victim,0.4938062,0.4797915,0.014014721
1950,negative_agency,follower,0.72758937,0.7182227,0.009366691
1950,negative_agency,subordinate,0.7091159,0.60667443,0.10244149
1950,negative_agency,dependent,0.51560694,0.5355339,-0.019926965
1950,negative_agency,object,0.49039248,0.48802114,0.002371341
1950,negative_agency,servant,0.57349724,0.61707133,-0.043574095
1950,negative_agency,puppet,0.6889392,0.6443132,0.044625998
1950,negative_agency,oppressed,0.6067447,0.6342519,-0.027507186
1950,negative_agency,captive,0.65375936,0.6013107,0.05244869
1950,negative_agency,helpless,0.5226936,0.5735556,-0.050862014
1950,negative_agency,suffer,0.57270896,0.5963628,-0.023653865
1950,negative_agency,submit,0.6315926,0.5642117,0.067380846
1950,negative_agency,endure,0.5174888,0.57059723,-0.053108454
1950,negative_agency,yield,0.5950414,0.57069963,0.024341762
1950,negative_agency,depend,0.55638796,0.5209398,0.035448134
1950,negative_agency,obey,0.59427536,0.57992727,0.01434809
1950,negative_agency,serve,0.48897275,0.42345566,0.0655171
1950,negative_agency,succumb,0.735601,0.67762446,0.057976544
1950,negative_agency,resist,0.6268661,0.59439284,0.032473266
1950,negative_agency,conform,0.66232276,0.61693627,0.045386493
1950,negative_agency,bow,0.4478411,0.42529672,0.022544384
1950,negative_agency,powerless,0.66401106,0.68046457,-0.016453505
1950,negative_agency,submissive,0.6609438,0.63056946,0.030374348
1950,negative_agency,controlled,0.48874837,0.3752364,0.11351198
1950,negative_agency,defenseless,0.6974605,0.72718316,-0.02972269
1950,negative_agency,resigned,0.6983517,0.6575652,0.040786505
1950,negative_agency,passive,0.5785336,0.66219217,-0.083658576
1950,high_competence,intelligent,0.4664065,0.47426143,-0.0078549385
1950,high_competence,successful,0.5190535,0.40580902,0.113244504
1950,high_competence,confident,0.5305859,0.5105533,0.020032585
1950,high_competence,skilled,0.60139316,0.51608866,0.0853045
1950,high_competence,expert,0.45953453,0.4193021,0.04023242
1950,high_competence,proficient,0.6854433,0.67029345,0.015149832
1950,high_competence,competent,0.5185102,0.5291373,-0.010627091
1950,high_competence,capable,0.39335155,0.43848154,-0.045129985
1950,high_competence,brilliant,0.4023254,0.4226093,-0.020283908
1950,high_competence,accomplished,0.58694595,0.55228424,0.03466171
1950,high_competence,talented,0.5942088,0.6420966,-0.047887802
1950,high_competence,resourceful,0.62431526,0.5746601,0.04965514
1950,high_competence,experienced,0.4610368,0.5106071,-0.049570322
1950,high_competence,sharp,0.4144024,0.3828093,0.031593084
1950,high_competence,ingenious,0.49082935,0.4671931,0.023636252
1950,high_competence,brilliant,0.4023254,0.4226093,-0.020283908
1950,high_competence,outstanding,0.5700807,0.5211505,0.04893017
1950,high_competence,accomplished,0.58694595,0.55228424,0.03466171
1950,high_competence,efficient,0.39414972,0.3515642,0.042585522
1950,high_competence,specialized,0.450913,0.38814384,0.062769175
1950,high_competence,ingenious,0.49082935,0.4671931,0.023636252
1950,high_competence,elite,0.66484743,0.5953607,0.06948674
1950,high_competence,excel,0.6217622,0.6100224,0.01173979
1950,high_competence,master,0.52561074,0.3795702,0.14604056
1950,high_competence,achieve,0.4742235,0.50288427,-0.028660774
1950,high_competence,succeed,0.6190248,0.5302623,0.08876252
1950,high_competence,surpass,0.7140843,0.71453035,-0.00044602156
1950,high_competence,excelled,0.6996844,0.6471126,0.052571774
1950,high_competence,advanced,0.44142735,0.37594825,0.0654791
1950,high_competence,gifted,0.5394758,0.5865968,-0.04712099
1950,high_competence,exceptional,0.555072,0.64056885,-0.08549684
1950,high_competence,dynamic,0.6104542,0.5691372,0.041316986
1950,low_competence,incompetent,0.65639627,0.5691746,0.08722168
1950,low_competence,unskilled,0.69568056,0.721465,-0.025784433
1950,low_competence,ignorant,0.5722245,0.5389171,0.033307374
1950,low_competence,unqualified,0.74339586,0.7100911,0.03330475
1950,low_competence,incapable,0.51422256,0.5089489,0.00527364
1950,low_competence,unfit,0.71678716,0.7046596,0.012127578
1950,low_competence,untrained,0.66265947,0.63874316,0.023916304
1950,low_competence,inefficient,0.52836335,0.43124017,0.097123176
1950,low_competence,unaware,0.5131713,0.54937255,-0.03620124
1950,low_competence,amateur,0.53435,0.48619717,0.048152804
1950,low_competence,clumsy,0.5771171,0.5809346,-0.0038174987
1950,low_competence,mediocre,0.7107632,0.693386,0.017377198
1950,low_competence,unprofessional,0.72809404,0.7107911,0.01730293
1950,low_competence,failure,0.54806596,0.41201732,0.13604864
1950,low_competence,inexperienced,0.7133225,0.737191,-0.023868501
1950,low_competence,deficient,0.64254653,0.6414512,0.0010953546
1950,low_competence,awkward,0.5433195,0.60052866,-0.057209134
1950,low_competence,slow,0.4284956,0.43038693,-0.0018913448
1950,low_competence,dull,0.44327295,0.44319308,7.9870224e-05
1950,low_competence,fail,0.5051495,0.4956468,0.009502679
1950,low_competence,lack,0.4678128,0.47056505,-0.0027522445
1950,low_competence,inadequate,0.5641739,0.5993112,-0.035137296
1950,low_competence,unsuccessful,0.6038199,0.57669264,0.027127266
1950,low_competence,weak,0.47115615,0.5222622,-0.051106066
1950,low_competence,unreliable,0.7262468,0.70634925,0.01989752
1950,low_competence,poor,0.43388778,0.47977844,-0.04589066
1950,low_competence,insufficient,0.55287373,0.4940215,0.058852226
1950,high_warmth,considerate,0.686799,0.72906435,-0.042265356
1950,high_warmth,caring,0.6300543,0.70985,-0.07979572
1950,high_warmth,compassionate,0.7149221,0.70866245,0.00625962
1950,high_warmth,kind,0.42238012,0.4595636,-0.037183493
1950,high_warmth,affectionate,0.68431103,0.69132483,-0.0070137978
1950,high_warmth,loving,0.62284404,0.6834759,-0.06063187
1950,high_warmth,understanding,0.5330855,0.58630866,-0.053223133
1950,high_warmth,generous,0.49445927,0.51602,-0.021560729
1950,high_warmth,thoughtful,0.50422764,0.57243574,-0.0682081
1950,high_warmth,tender,0.52216536,0.56835604,-0.04619068
1950,high_warmth,sympathetic,0.62122154,0.55229974,0.068921804
1950,high_warmth,friendly,0.44245684,0.47911757,-0.03666073
1950,high_warmth,gentle,0.42432782,0.53463674,-0.110308915
1950,high_warmth,patient,0.56214327,0.5848768,-0.02273351
1950,high_warmth,helpful,0.63911194,0.6293194,0.009792507
1950,high_warmth,altruistic,0.6662062,0.633164,0.033042192
1950,high_warmth,encouraging,0.69069004,0.6956971,-0.005007088
1950,high_warmth,devoted,0.4859604,0.5398123,-0.053851932
1950,high_warmth,gracious,0.5773689,0.6875495,-0.11018056
1950,high_warmth,humane,0.5928912,0.5926357,0.0002555251
1950,high_warmth,concerned,0.41780794,0.44101268,-0.023204744
1950,high_warmth,giving,0.41030172,0.45198536,-0.041683644
1950,high_warmth,respectful,0.6645802,0.5920198,0.07256043
1950,high_warmth,charitable,0.7243303,0.7574365,-0.033106208
1950,high_warmth,sensitive,0.4925735,0.5236441,-0.03107059
1950,high_warmth,receptive,0.68072,0.7362828,-0.055562854
1950,high_warmth,welcoming,0.71046513,0.7365663,-0.026101172
1950,low_warmth,cold,0.41061696,0.42832467,-0.017707705
1950,low_warmth,cynical,0.5924988,0.5806429,0.0118559
1950,low_warmth,apathetic,0.6811243,0.68709904,-0.00597471
1950,low_warmth,indifferent,0.49082142,0.5660069,-0.07518548
1950,low_warmth,aloof,0.53669715,0.53523844,0.0014587045
1950,low_warmth,distant,0.38895807,0.34922093,0.039737135
1950,low_warmth,hostile,0.47990626,0.43445435,0.04545191
1950,low_warmth,unfeeling,0.75564754,0.7360753,0.019572258
1950,low_warmth,callous,0.65602964,0.6365375,0.01949215
1950,low_warmth,detached,0.45084864,0.50087184,-0.050023198
1950,low_warmth,unconcerned,0.67115104,0.72896427,-0.057813227
1950,low_warmth,unfriendly,0.6513145,0.61810744,0.03320706
1950,low_warmth,harsh,0.46300298,0.49273378,-0.029730797
1950,low_warmth,unemotional,0.6825902,0.61509407,0.06749612
1950,low_warmth,unsympathetic,0.6379126,0.66484356,-0.026930988
1950,low_warmth,unresponsive,0.6847191,0.6887101,-0.003991008
1950,low_warmth,disinterested,0.64779437,0.60386014,0.043934226
1950,low_warmth,ruthless,0.516364,0.40731195,0.10905203
1950,low_warmth,hateful,0.6976246,0.719907,-0.022282362
1950,low_warmth,dispassionate,0.6704624,0.68169695,-0.011234522
1950,low_warmth,unkind,0.6787108,0.71206284,-0.033352017
1950,low_warmth,cruel,0.48737633,0.5376128,-0.050236464
1950,low_warmth,ungracious,0.6870793,0.7141599,-0.027080595
1950,low_warmth,emotionless,0.6772218,0.6963826,-0.019160807
1950,low_warmth,heartless,0.68511546,0.73204076,-0.046925306
1950,low_warmth,selfish,0.64680624,0.68004155,-0.03323531
1950,occupation_trad_female,assistant,0.5260839,0.39972815,0.12635574
1950,occupation_trad_female,tailor,0.5797783,0.65061104,-0.07083273
1950,occupation_trad_female,librarian,0.5506891,0.5955503,-0.044861197
1950,occupation_trad_female,cook,0.49512833,0.5599422,-0.06481385
1950,occupation_trad_female,teacher,0.5784865,0.59676695,-0.018280447
1950,occupation_trad_female,cleaner,0.5414856,0.55069405,-0.009208441
1950,occupation_trad_female,nurse,0.53608906,0.6311969,-0.09510785
1950,occupation_trad_female,housekeeper,0.5251031,0.6394885,-0.114385426
1950,occupation_trad_female,secretary,0.43345,0.40364012,0.029809892
1950,occupation_trad_male,mechanic,0.6944706,0.62407684,0.07039374
1950,occupation_trad_male,carpenter,0.691213,0.6295609,0.061652124
1950,occupation_trad_male,doctor,0.5318904,0.4820794,0.049811006
1950,occupation_trad_male,engineer,0.5178024,0.2886183,0.22918412
1950,occupation_trad_male,farmer,0.6282764,0.5394473,0.0888291
1950,occupation_trad_male,chef,0.63979816,0.68201923,-0.04222107
1950,occupation_trad_male,scientist,0.6273957,0.453413,0.17398268
1950,occupation_trad_male,architect,0.570958,0.52089274,0.05006528
1950,occupation_trad_male,artist,0.44251427,0.51768506,-0.075170785
1950,occupation_trad_male,police,0.43278706,0.38355455,0.049232513
1950,occupation_trad_male,coach,0.57034856,0.5201086,0.05023998
1950,occupation_trad_male,musician,0.6412598,0.6705655,-0.029305696
1950,occupation_trad_male,journalist,0.70003504,0.71527267,-0.015237629
1950,appearance_related,seductive,0.5257493,0.668953,-0.14320368
1950,appearance_related,elegant,0.38847858,0.5363078,-0.14782923
1950,appearance_related,sophisticated,0.5036853,0.61726385,-0.11357856
1950,appearance_related,polished,0.32642993,0.3640056,-0.037575662
1950,appearance_related,youthful,0.4901204,0.49479893,-0.0046785176
1950,appearance_related,beautiful,0.41354337,0.547314,-0.13377061
1950,appearance_related,pretty,0.3860062,0.47252494,-0.086518735
1950,appearance_related,attractive,0.4337735,0.58690375,-0.15313026
1950,appearance_related,gorgeous,0.40678698,0.557288,-0.15050101
1950,appearance_related,thin,0.40876824,0.4494943,-0.040726066
1950,appearance_related,tall,0.41056138,0.3935117,0.01704967
1950,appearance_related,short,0.3889226,0.3800018,0.008920789
1950,appearance_related,wrinkled,0.4615057,0.5246304,-0.06312472
1950,appearance_related,ugly,0.44274724,0.5130273,-0.070280075
1950,appearance_related,fit,0.5038704,0.45946115,0.044409275
1950,appearance_related,chubby,0.6532213,0.6250664,0.02815491
1950,appearance_related,fat,0.47056314,0.43835217,0.032210976
1980,positive_agency,influence,0.3820989,0.37775096,0.00434795
1980,positive_agency,power,0.3176389,0.3115299,0.0061089993
1980,positive_agency,authority,0.41601732,0.40445697,0.011560351
1980,positive_agency,control,0.3429323,0.31570664,0.027225673
1980,positive_agency,leadership,0.45020407,0.38159707,0.068607
1980,positive_agency,mastery,0.41749296,0.40107346,0.0164195
1980,positive_agency,dominion,0.47658426,0.42375687,0.052827388
1980,positive_agency,sovereignty,0.5242652,0.48156828,0.042696953
1980,positive_agency,creator,0.43098256,0.39768505,0.03329751
1980,positive_agency,command,0.3362699,0.31577626,0.020493627
1980,positive_agency,dominance,0.42489403,0.4291656,-0.004271567
1980,positive_agency,lead,0.34191018,0.3038769,0.038033277
1980,positive_agency,dominate,0.47530633,0.55611736,-0.08081102
1980,positive_agency,create,0.30924934,0.33738238,-0.028133035
1980,positive_agency,initiate,0.52000505,0.45785636,0.06214869
1980,positive_agency,direct,0.35066634,0.37025356,-0.019587219
1980,positive_agency,rule,0.3785465,0.38101974,-0.0024732351
1980,positive_agency,guide,0.37178835,0.35517788,0.016610473
1980,positive_agency,shape,0.31358767,0.29747424,0.01611343
1980,positive_agency,inspire,0.52056533,0.5562126,-0.035647273
1980,positive_agency,enforce,0.49716046,0.42962182,0.06753865
1980,positive_agency,independent,0.394577,0.4553809,-0.06080389
1980,positive_agency,powerful,0.37364313,0.322087,0.05155614
1980,positive_agency,dominant,0.34558138,0.34633303,-0.0007516444
1980,positive_agency,influential,0.5687176,0.51697487,0.051742733
1980,positive_agency,authoritative,0.5409955,0.5709098,-0.02991432
1980,positive_agency,sovereign,0.51553816,0.4891011,0.026437044
1980,positive_agency,commanding,0.44115108,0.36063346,0.08051762
1980,positive_agency,masterful,0.4935342,0.51816183,-0.024627626
1980,negative_agency,victim,0.42745507,0.38174167,0.045713395
1980,negative_agency,follower,0.6118858,0.56795895,0.043926835
1980,negative_agency,subordinate,0.47999707,0.45166758,0.028329492
1980,negative_agency,dependent,0.4362633,0.47738189,-0.041118592
1980,negative_agency,object,0.41525173,0.4374187,-0.022166967
1980,negative_agency,servant,0.5103868,0.5196858,-0.00929898
1980,negative_agency,puppet,0.52182674,0.54499257,-0.023165822
1980,negative_agency,oppressed,0.5182078,0.5291072,-0.010899425
1980,negative_agency,captive,0.45459577,0.4646341,-0.010038316
1980,negative_agency,helpless,0.43036202,0.48798078,-0.057618767
1980,negative_agency,suffer,0.4927803,0.46768206,0.025098234
1980,negative_agency,submit,0.4234542,0.4364443,-0.012990117
1980,negative_agency,endure,0.44507068,0.40596652,0.039104164
1980,negative_agency,yield,0.40560552,0.39412823,0.011477292
1980,negative_agency,depend,0.46404263,0.4572648,0.006777823
1980,negative_agency,obey,0.46352416,0.43530548,0.028218687
1980,negative_agency,serve,0.3481192,0.36428416,-0.016164958
1980,negative_agency,succumb,0.4768181,0.5347582,-0.057940096
1980,negative_agency,resist,0.3913857,0.43927264,-0.047886938
1980,negative_agency,conform,0.4858349,0.49832383,-0.012488931
1980,negative_agency,bow,0.37782076,0.35792837,0.019892395
1980,negative_agency,powerless,0.5000475,0.45098233,0.049065173
1980,negative_agency,submissive,0.6484601,0.66514677,-0.016686678
1980,negative_agency,controlled,0.29215807,0.2823154,0.009842664
1980,negative_agency,defenseless,0.45100665,0.39344913,0.057557523
1980,negative_agency,resigned,0.4857671,0.49439672,-0.00862962
1980,negative_agency,passive,0.38387352,0.45987818,-0.076004654
1980,high_competence,intelligent,0.4046883,0.4251312,-0.020442903
1980,high_competence,successful,0.39671203,0.4117248,-0.015012771
1980,high_competence,confident,0.4619899,0.43890285,0.023087054
1980,high_competence,skilled,0.31480956,0.33440056,-0.019591004
1980,high_competence,expert,0.38030213,0.33994937,0.04035276
1980,high_competence,proficient,0.57170564,0.57014126,0.0015643835
1980,high_competence,competent,0.40930477,0.45100778,-0.041703016
1980,high_competence,capable,0.34478167,0.33754382,0.0072378516
1980,high_competence,brilliant,0.36586356,0.37993708,-0.014073521
1980,high_competence,accomplished,0.46976343,0.44894627,0.02081716
1980,high_competence,talented,0.45929623,0.5184094,-0.059113145
1980,high_competence,resourceful,0.5098585,0.50243187,0.0074266195
1980,high_competence,experienced,0.3477111,0.34484524,0.002865851
1980,high_competence,sharp,0.35099164,0.33772096,0.013270676
1980,high_competence,ingenious,0.44545338,0.43356144,0.011891931
1980,high_competence,brilliant,0.36586356,0.37993708,-0.014073521
1980,high_competence,outstanding,0.46455348,0.4536913,0.010862172
1980,high_competence,accomplished,0.46976343,0.44894627,0.02081716
1980,high_competence,efficient,0.3192567,0.3452476,-0.025990903
1980,high_competence,specialized,0.39656973,0.39147806,0.005091667
1980,high_competence,ingenious,0.44545338,0.43356144,0.011891931
1980,high_competence,elite,0.33605388,0.30714163,0.028912246
1980,high_competence,excel,0.64560217,0.6450135,0.0005886555
1980,high_competence,master,0.3884396,0.30678356,0.08165604
1980,high_competence,achieve,0.36718428,0.36837623,-0.0011919439
1980,high_competence,succeed,0.50326073,0.46323633,0.0400244
1980,high_competence,surpass,0.6455471,0.64004666,0.005500436
1980,high_competence,excelled,0.62331766,0.6170292,0.006288469
1980,high_competence,advanced,0.33760676,0.3174435,0.020163268
1980,high_competence,gifted,0.4391358,0.5210829,-0.08194709
1980,high_competence,exceptional,0.49459136,0.52830666,-0.033715308
1980,high_competence,dynamic,0.48086074,0.5282358,-0.047375053
1980,low_competence,incompetent,0.5929854,0.57317114,0.019814253
1980,low_competence,unskilled,0.58643,0.55880696,0.027623057
1980,low_competence,ignorant,0.44327572,0.45746583,-0.014190108
1980,low_competence,unqualified,0.6073496,0.6685923,-0.0612427
1980,low_competence,incapable,0.44517416,0.47770226,-0.032528102
1980,low_competence,unfit,0.491083,0.46798232,0.023100674
1980,low_competence,untrained,0.44218192,0.4936754,-0.051493496
1980,low_competence,inefficient,0.48755246,0.48952332,-0.0019708574
1980,low_competence,unaware,0.41568428,0.44719622,-0.031511933
1980,low_competence,amateur,0.39489087,0.37600753,0.018883348
1980,low_competence,clumsy,0.42264208,0.43916184,-0.016519755
1980,low_competence,mediocre,0.59970874,0.58150476,0.018203974
1980,low_competence,unprofessional,0.6881829,0.691799,-0.0036160946
1980,low_competence,failure,0.43972993,0.40954873,0.0301812
1980,low_competence,inexperienced,0.47177014,0.48338848,-0.011618346
1980,low_competence,deficient,0.5248573,0.61664194,-0.091784656
1980,low_competence,awkward,0.41289002,0.42717302,-0.014283001
1980,low_competence,slow,0.35278848,0.3362839,0.016504586
1980,low_competence,dull,0.37160128,0.35563245,0.01596883
1980,low_competence,fail,0.4042905,0.41167036,-0.0073798597
1980,low_competence,lack,0.38340753,0.36020473,0.023202807
1980,low_competence,inadequate,0.45822525,0.49794373,-0.03971848
1980,low_competence,unsuccessful,0.5389997,0.5304367,0.008562982
1980,low_competence,weak,0.4419063,0.43523812,0.00666818
1980,low_competence,unreliable,0.55220187,0.54224664,0.009955227
1980,low_competence,poor,0.46614277,0.480464,-0.014321238
1980,low_competence,insufficient,0.5597309,0.5712593,-0.011528432
1980,high_warmth,considerate,0.6513163,0.7205375,-0.0692212
1980,high_warmth,caring,0.47687152,0.54971737,-0.07284585
1980,high_warmth,compassionate,0.5315205,0.55432034,-0.02279985
1980,high_warmth,kind,0.46050647,0.4489857,0.011520773
1980,high_warmth,affectionate,0.5360507,0.57856965,-0.042518973
1980,high_warmth,loving,0.49628472,0.5788812,-0.08259648
1980,high_warmth,understanding,0.4509086,0.4837685,-0.03285989
1980,high_warmth,generous,0.42724803,0.44820866,-0.020960629
1980,high_warmth,thoughtful,0.5219628,0.5080775,0.013885319
1980,high_warmth,tender,0.46967837,0.51439834,-0.044719964
1980,high_warmth,sympathetic,0.4569649,0.54296774,-0.08600283
1980,high_warmth,friendly,0.4255509,0.43013158,-0.0045806766
1980,high_warmth,gentle,0.40442684,0.46747553,-0.06304869
1980,high_warmth,patient,0.45377168,0.45925853,-0.005486846
1980,high_warmth,helpful,0.5386216,0.55217636,-0.013554752
1980,high_warmth,altruistic,0.5528261,0.52753204,0.025294065
1980,high_warmth,encouraging,0.5359145,0.5444788,-0.008564293
1980,high_warmth,devoted,0.35233116,0.41135636,-0.0590252
1980,high_warmth,gracious,0.50117505,0.56821615,-0.0670411
1980,high_warmth,humane,0.6026577,0.57105505,0.03160262
1980,high_warmth,concerned,0.40324518,0.40264803,0.00059714913
1980,high_warmth,giving,0.40520164,0.40620577,-0.0010041296
1980,high_warmth,respectful,0.55243444,0.53303516,0.019399285
1980,high_warmth,charitable,0.5869762,0.60401636,-0.017040193
1980,high_warmth,sensitive,0.34785962,0.40203735,-0.05417773
1980,high_warmth,receptive,0.5541584,0.61338973,-0.05923134
1980,high_warmth,welcoming,0.4569469,0.47074547,-0.013798565
1980,low_warmth,cold,0.43374047,0.4084174,0.025323063
1980,low_warmth,cynical,0.48705718,0.4608672,0.026189983
1980,low_warmth,apathetic,0.6233598,0.64733666,-0.023976862
1980,low_warmth,indifferent,0.49495947,0.48765984,0.007299632
1980,low_warmth,aloof,0.48210984,0.49490356,-0.01279372
1980,low_warmth,distant,0.37108117,0.32960227,0.041478902
1980,low_warmth,hostile,0.44145256,0.40821636,0.033236206
1980,low_warmth,unfeeling,0.6902,0.6902473,-4.7326088e-05
1980,low_warmth,callous,0.6106364,0.62555546,-0.014919043
1980,low_warmth,detached,0.4418706,0.4613686,-0.01949799
1980,low_warmth,unconcerned,0.6120538,0.6012753,0.010778487
1980,low_warmth,unfriendly,0.51219165,0.49446496,0.01772669
1980,low_warmth,harsh,0.4004149,0.39690715,0.0035077631
1980,low_warmth,unemotional,0.6659029,0.6620215,0.0038813949
1980,low_warmth,unsympathetic,0.6709217,0.64674515,0.024176538
1980,low_warmth,unresponsive,0.6085512,0.63704383,-0.02849263
1980,low_warmth,disinterested,0.54878813,0.55489534,-0.006107211
1980,low_warmth,ruthless,0.4897457,0.47027683,0.019468874
1980,low_warmth,hateful,0.56515247,0.5833146,-0.018162131
1980,low_warmth,dispassionate,0.59596217,0.5742251,0.02173704
1980,low_warmth,unkind,0.5998591,0.6512602,-0.05140108
1980,low_warmth,cruel,0.43727216,0.44038606,-0.0031138957
1980,low_warmth,ungracious,0.69998145,0.6827276,0.017253876
1980,low_warmth,emotionless,0.5735791,0.5289978,0.044581294
1980,low_warmth,heartless,0.5776114,0.6278557,-0.05024433
1980,low_warmth,selfish,0.50406027,0.577979,-0.07391876
1980,occupation_trad_female,assistant,0.37802932,0.3252397,0.05278963
1980,occupation_trad_female,tailor,0.5998947,0.5575641,0.042330623
1980,occupation_trad_female,librarian,0.49013984,0.47842774,0.011712104
1980,occupation_trad_female,cook,0.36933535,0.45774135,-0.088406
1980,occupation_trad_female,teacher,0.41854945,0.45947954,-0.040930092
1980,occupation_trad_female,cleaner,0.4080104,0.39245486,0.015555531
1980,occupation_trad_female,nurse,0.39422065,0.4832739,-0.08905324
1980,occupation_trad_female,housekeeper,0.512197,0.6425903,-0.13039327
1980,occupation_trad_female,secretary,0.39961222,0.44592452,-0.046312302
1980,occupation_trad_male,mechanic,0.52298987,0.38266084,0.14032903
1980,occupation_trad_male,carpenter,0.5015321,0.43526796,0.06626412
1980,occupation_trad_male,doctor,0.4771272,0.46223766,0.014889538
1980,occupation_trad_male,engineer,0.38377059,0.26842514,0.11534545
1980,occupation_trad_male,farmer,0.49973744,0.43358445,0.06615299
1980,occupation_trad_male,chef,0.4386485,0.45900202,-0.020353526
1980,occupation_trad_male,scientist,0.4128059,0.35025406,0.062551856
1980,occupation_trad_male,architect,0.42044485,0.4104065,0.010038346
1980,occupation_trad_male,artist,0.44611448,0.46547917,-0.019364685
1980,occupation_trad_male,police,0.38696662,0.33639154,0.050575078
1980,occupation_trad_male,coach,0.43714985,0.3451775,0.09197235
1980,occupation_trad_male,musician,0.47101068,0.47376877,-0.0027580857
1980,occupation_trad_male,journalist,0.51512235,0.5328739,-0.017751575
1980,appearance_related,seductive,0.4230834,0.5491774,-0.12609401
1980,appearance_related,elegant,0.36837178,0.43142387,-0.06305209
1980,appearance_related,sophisticated,0.3633653,0.4012325,-0.03786722
1980,appearance_related,polished,0.34099585,0.33555496,0.005440891
1980,appearance_related,youthful,0.4579398,0.5012145,-0.0432747
1980,appearance_related,beautiful,0.4187543,0.550872,-0.13211772
1980,appearance_related,pretty,0.43152043,0.48941335,-0.05789292
1980,appearance_related,attractive,0.38742793,0.4801831,-0.09275517
1980,appearance_related,gorgeous,0.41103533,0.5181734,-0.10713807
1980,appearance_related,thin,0.37507692,0.41592863,-0.040851712
1980,appearance_related,tall,0.39376563,0.3705309,0.023234725
1980,appearance_related,short,0.41469377,0.39687675,0.01781702
1980,appearance_related,wrinkled,0.42453527,0.45299795,-0.028462678
1980,appearance_related,ugly,0.4021703,0.42769176,-0.025521457
1980,appearance_related,fit,0.3933988,0.43393186,-0.040533066
1980,appearance_related,chubby,0.5464659,0.6041238,-0.057657897
1980,appearance_related,fat,0.40590957,0.41133118,-0.0054216087
1964,positive_agency,influence,0.506766,0.43386424,0.072901785
1964,positive_agency,power,0.37731293,0.31592652,0.061386406
1964,positive_agency,authority,0.54507995,0.47768924,0.06739071
1964,positive_agency,control,0.31383744,0.31182984,0.0020076036
1964,positive_agency,leadership,0.6451179,0.6131994,0.031918466
1964,positive_agency,mastery,0.68699896,0.655834,0.031164944
1964,positive_agency,dominion,0.5773929,0.57909787,-0.0017049909
1964,positive_agency,sovereignty,0.59066767,0.5470945,0.04357314
1964,positive_agency,creator,0.61026394,0.5861798,0.02408415
1964,positive_agency,command,0.51762277,0.37428072,0.14334205
1964,positive_agency,dominance,0.69248307,0.6916348,0.0008482933
1964,positive_agency,lead,0.45772657,0.43401042,0.023716152
1964,positive_agency,dominate,0.6311651,0.63842523,-0.0072601438
1964,positive_agency,create,0.44677284,0.4053606,0.041412234
1964,positive_agency,initiate,0.68536407,0.65027374,0.035090327
1964,positive_agency,direct,0.5172055,0.44335422,0.07385126
1964,positive_agency,rule,0.5572433,0.46077654,0.09646675
1964,positive_agency,guide,0.5231125,0.47894245,0.044170022
1964,positive_agency,shape,0.44021726,0.434467,0.0057502687
1964,positive_agency,inspire,0.66196275,0.65924776,0.0027149916
1964,positive_agency,enforce,0.591,0.5192904,0.07170963
1964,positive_agency,independent,0.49660817,0.482603,0.014005154
1964,positive_agency,powerful,0.48313642,0.4089644,0.07417202
1964,positive_agency,dominant,0.5610642,0.53438854,0.026675642
1964,positive_agency,influential,0.5786216,0.5443316,0.034290016
1964,positive_agency,authoritative,0.58012986,0.59585303,-0.015723169
1964,positive_agency,sovereign,0.54952776,0.5518363,-0.0023085475
1964,positive_agency,commanding,0.6237763,0.47164723,0.15212908
1964,positive_agency,masterful,0.7028418,0.6843939,0.018447936
1964,negative_agency,victim,0.5612183,0.5084394,0.0527789
1964,negative_agency,follower,0.7094573,0.6910912,0.018366098
1964,negative_agency,subordinate,0.7229917,0.66887957,0.054112136
